,small_holdings,internet_access_from_work,population,HH_NLI9,r_38_201___r_76_400,D_DOMESTIC_KM2,no_income,pd,r_1___r_4800,collective_living_quarters,r_614_001___r_1_228_800,vacant,AGE50_54,AGE15_19,target_label,D_MIGR_IN_KM2,traditional_residential,cellphone_perc,HH_NLI8,parks_and_recreation,P_NLI1,D_POP_CHAN,industrial,AGE55_59,internet_access_from_elsewhere,internet_access_grand_total,HH_NLI7,commercial,HH_NLI1,AREA_KM2,r_2_457_601_or_more,P_NLI3,r_76_401___r_153_800,D_TOT_WORK_KM2,AGE70_74,internet_access_from_cell_phone,r_153_801___r_307_600,HH_NLI10,r_4801___r_9600,D_LEARNERS_KM2,MN_TYPE_woe,farms_woe,SP_NAME_woe,SAL_CODE_woe,MP_NAME_woe,PR_NAME_woe,DC_NAME_woe,informal_residential_woe,SP_NBH_ID_woe,MN_NAME_woe
1960,0.0,0.272727273,431.0,8.11266500518,0.090909091,2.8639549355303124,0.007575758,1304.18,0.007575758,0.0,0.037878788,0.0,13.8720051535,63.6942162306,0,24.14834729731241,0.0,0.96969697,18.0192838234,0.0,0.0831052847988,555,0.0,14.6096214226,0.03030303,132.0,14.3453097048,0.0,20.400653879,0.331507187661,0.03030303,0.155993922677,0.295454545,24.14834729731241,7.94717006495,0.257575758,0.310606061,17.1829753024,0.0,24.213437182210825,0.6410842548783214,0.011153490242239912,-0.7930860542875978,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,-0.7834313190617669,0.008561696134811201
2011,0.0,0.184931507,398.0,5.36586029729,0.047297297,4.815540582390168,0.02027027,3074.08,0.0,0.0,0.054054054000000004,0.0,27.6913287744,19.8692778119,1,4.815540582390168,0.0,0.979452055,15.0495576156,0.0,0.0596038839335,-112,0.0,27.2078986225,0.020547945,146.0,11.9810846554,0.0,7.61054403475,0.129877874066,0.047297297,0.112608776435,0.195945946,4.815540582390168,8.96303036803,0.150684932,0.263513514,9.78958596455,0.0,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,6.661348821279233,0.008561696134811201
2052,0.0,0.203125,431.0,35.6473029281,0.023255814,3.030499636202741,0.054263566,237.516,0.0,0.0,0.255813953,0.0,91.2983192551,57.3870746828,1,3.332956547056635,0.0,0.984375,41.4517189831,0.0,0.0262148249828,-143,0.0,79.4894676201,0.0546875,128.0,33.000076609,0.0,9.52316098855,1.82022122418,0.062015504000000006,0.0328943770745,0.046511628,3.332956547056635,3.11618826939,0.1875,0.13178294599999998,149.272604177,0.0,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,6.661348821279233,0.008561696134811201
2070,0.0,0.153846154,636.0,7.15830816277,0.113712375,1.7487499233966388,0.046822742,1234.67,0.003344482,0.0,0.100334448,0.0,12.2188497657,9.61391719754,1,2.8479641609602404,0.0,0.929765886,11.374788334,0.0,0.163471898903,-16,0.0,17.4715719719,0.010033445,299.0,9.05556863846,0.0,19.1090571,0.431935383882,0.010033445,0.0729028463103,0.127090301,2.8479641609602404,23.5036398533,0.053511706,0.224080268,16.3503188552,0.016722408,23.083498988835633,0.6410842548783214,0.011153490242239912,1.1704862642172478,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,1.2469128859688756,0.008561696134811201
2110,0.0,0.13218390800000002,501.0,8.55704133707,0.075581395,3.2136487337246593,0.063953488,1781.75,0.0,0.0,0.104651163,0.0,20.5435270213,28.0570892173,1,4.476153593402204,0.0,0.942528736,15.1349143162,0.0,0.116093488515,-139,0.0,43.6209742531,0.10344827599999999,174.0,12.0490378724,0.0,24.531749552,0.28205986324,0.011627907,0.173815545801,0.18023255800000001,4.476153593402204,15.3738705014,0.097701149,0.238372093,18.8253696627,0.005813953,0.0,0.6410842548783214,0.011153490242239912,1.1704862642172478,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,1.2469128859688756,0.008561696134811201
2112,0.0,0.184210526,165.0,0.0827331960885,0.184210526,0.03514232387557814,0.052631579000000005,539.254,0.10526315800000001,0.0,0.0,0.0,0.0656937473678,0.954336222275,0,5.130779285834408,0.0,0.815789474,0.176120734552,0.0,0.248183730715,145,1.0,0.114949521517,0.052631579000000005,38.0,0.140211259635,0.0,0.669495036757,0.306937727932,0.0,0.143459861119,0.0,5.130779285834408,0.0512382491164,0.21052631600000002,0.0,0.169306146662,0.21052631600000002,48.28555300504436,0.6410842548783214,0.011153490242239912,1.1704862642172478,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,-6.880156376827242,0.008561696134811201
2113,0.0,0.0,40.0,0.0315068335686,0.0,0.0,0.0,28.2825,0.0,0.0,0.0,0.0,0.0125832224289,0.0198291337809,0,0.05323632094229062,0.0,0.0,0.0670711024579,0.0,0.248183730715,7,0.0,0.00441743674712,0.0,0.0,0.0533958922249,0.0,0.254960157414,1.41871410956,0.0,0.143459861119,0.0,0.05323632094229062,0.0,0.0,0.0,0.0644759399759,0.0,0.0,0.6410842548783214,0.011153490242239912,1.1704862642172478,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,-6.880156376827242,0.008561696134811201
2188,0.0,0.0,276.0,0.0315068335686,0.0,0.0,0.0,24.9327,0.0,0.0,0.0,0.5,0.0,0.0088922784825,1,0.0,0.0,1.0,0.0670711024579,0.0,0.248183730715,0,0.0,0.0118858679864,0.0,2.0,0.0533958922249,0.5,0.254960157414,1.0943956684,0.0,0.143459861119,0.0,0.0,0.0,0.0,0.5,0.0644759399759,0.0,0.0,0.6410842548783214,0.011153490242239912,1.1704862642172478,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,6.661348821279233,0.008561696134811201
2321,0.0,0.064516129,67.0,0.071742861743,0.258064516,0.010885532858408582,0.0,17.1377,0.032258065,0.0,0.0,0.0,2.03404524122,0.221659180157,0,14.608385095984318,0.0,0.9032258059999999,0.27005179297,0.0,0.291777419355,1328,1.0,0.296280841689,0.064516129,31.0,0.214990598099,0.0,2.62364141175,0.99044238466,0.0,0.228034146407,0.161290323,14.608385095984318,0.32233473651,0.129032258,0.09677419400000001,0.0,0.0,0.0,0.6410842548783214,0.011153490242239912,-6.870206045974074,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,-6.880156376827242,0.008561696134811201
2398,0.0,0.122699387,549.0,6.85845980315,0.074534161,2.8445210242908465,0.00621118,1989.81,0.0,0.0,0.105590062,0.0,19.3218175068,26.0173317525,1,2.8445210242908465,0.0,0.9815950920000001,12.9998958353,0.0,0.0598826979472,-116,0.0,25.0463334184,0.049079755,163.0,10.3493309565,0.0,7.48460624148,0.2767730373,0.02484472,0.0905178385312,0.136645963,2.8445210242908465,12.3914901314,0.22085889600000003,0.304347826,15.5326803247,0.0,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,6.661348821279233,0.008561696134811201
2452,0.0,0.158914729,653.0,3.081943713,0.166666667,12.223670498792934,0.019379845,3668.02,0.0,0.0,0.019379845,0.0,33.6503707753,18.2276814094,0,90.63966992501176,0.0,0.968992248,9.54728561036,0.0,0.154998370805,181,0.0,14.53274774,0.08914728699999999,258.0,7.6006777108,0.0,34.1464859073,0.0467759341484,0.007751938000000001,0.189419732042,0.205426357,90.63966992501176,3.74285458297,0.37984496100000004,0.23643410899999998,10.580795069,0.011627907,0.0,0.6410842548783214,0.011153490242239912,-0.7930860542875978,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,-0.7834313190617669,0.008561696134811201
2503,0.0,0.115384615,596.0,4.05410091096,0.129032258,6.011495267528513,0.006451613,9010.48,0.006451613,0.0,0.04516129,0.0,43.5381673019,42.9066956733,0,6.823859492870204,0.0,0.9807692309999999,10.5662342803,0.0,0.128386218925,-180,0.0,40.1243209462,0.064102564,156.0,8.41187167318,0.0,17.6629255335,0.0663544964698,0.0,0.146053229311,0.15483871,6.823859492870204,0.0,0.35256410299999996,0.341935484,5.11088875844,0.012903226,4.0618211267084545,0.6410842548783214,0.011153490242239912,-6.870206045974074,-1.0493670158968553,-6.346801640001223,-0.5857543741846176,0.011469520225011633,0.011153490242239912,-6.880156376827242,0.008561696134811201
2544,0.0,0.166666667,565.0,0.0,0.060240964,0.0,0.030120482,2295.96,0.006024096,0.0,0.036144578,0.0,0.0,0.0,0,0.0,0.0,0.976190476,0.0,0.0,0.0,0,0.0,0.0,0.017857143,168.0,0.0,0.0,0.0,0.0714000250263,0.006024096,0.0,0.186746988,0.0,0.0,0.321428571,0.331325301,0.0,0.0,0.0,0.6410842548783214,0.011153490242239912,-0.7930860542875978,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,-0.7834313190617669,0.008561696134811201
2547,0.0,0.20979021,506.0,8.93598615835,0.021126761,3.310063173869667,0.028169014,1922.1,0.0,0.0,0.14084507,0.0,18.2701745605,27.0663030678,1,3.5143880611455725,0.0,1.0,17.5871727325,0.0,0.0767043565015,-135,0.0,31.1753947413,0.006993007,143.0,14.00130228,0.0,9.24224820694,0.264071699588,0.0,0.067592814119,0.169014085,3.5143880611455725,7.77111954411,0.195804196,0.176056338,16.8534055899,0.007042254,0.0,0.6410842548783214,0.011153490242239912,1.1704862642172478,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,1.2469128859688756,0.008561696134811201
2550,0.0,0.155440415,609.0,9.01782819307,0.057591623,2.969909039046857,0.02617801,1869.48,0.005235602,0.0,0.136125654,0.0,40.7956105488,28.0974851566,1,2.969909039046857,0.0,0.984455959,14.6989229882,0.0,0.0958390355165,-183,0.0,31.6146926236,0.015544041000000001,193.0,11.7019413569,0.0,14.1331536663,0.32678564596,0.015706806,0.0796732603303,0.12565445,2.969909039046857,9.44782898133,0.196891192,0.308900524,20.2098579918,0.020942408,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,6.661348821279233,0.008561696134811201
2565,0.0,0.217948718,266.0,3.83660218329,0.08974359,1.330145489099178,0.07051282099999999,311.291,0.006410256,0.275641026,0.096153846,0.0,9.1120319365,3.3666849097,0,10.1977820830937,0.0,0.9679487179999999,5.74655661823,0.0,0.152436340968,236,0.0,11.8872603554,0.051282050999999995,156.0,4.57488406492,0.0,9.00717156178,0.340676029351,0.006410256,0.095476555976,0.256410256,10.1977820830937,2.77231522085,0.224358974,0.224358974,11.0583007428,0.012820513,43.388079049187475,0.6410842548783214,0.011153490242239912,-6.870206045974074,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,-6.880156376827242,0.008561696134811201
2576,0.0,0.14354067,936.0,7.48073948557,0.054892601,5.441703241847183,0.038186158,2226.62,0.007159905,0.0,0.181384248,0.0,6.35763881423,5.60880987588,1,13.255430973730316,0.0,0.976076555,11.0527028777,0.0,0.0103024490605,85,0.0,11.272590662,0.043062200999999994,418.0,8.7991535851,0.0,1.03755540455,0.154733742641,0.011933174,0.100519697749,0.12887828199999998,13.255430973730316,9.99376300941,0.251196172,0.24105011899999998,19.1028282767,0.009546539,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,6.661348821279233,0.008561696134811201
2577,0.0,0.11398963699999999,574.0,31.5413156932,0.041237113,4.826443492776064,0.020618557,703.335,0.0,0.0,0.293814433,0.0,59.2099953013,32.0162633261,1,4.826443492776064,0.0,0.9948186529999999,37.6786549243,0.0,0.0150309547084,-47,0.0,36.5679923115,0.056994819,193.0,29.9963072589,0.0,3.96010758762,0.818631514034,0.041237113,0.0375956372306,0.092783505,4.826443492776064,23.4507224984,0.14507772,0.128865979,98.2246475177,0.0,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,6.661348821279233,0.008561696134811201
2676,0.0,0.289962825,763.0,12.4064135522,0.06319702599999999,0.9308047594749629,0.040892193,234.28099999999998,0.007434944000000001,0.0,0.115241636,0.0,19.6116397666,18.3611862929,1,1.8532987621688992,0.0,0.966542751,27.2503155981,0.0,0.0342344547339,-92,0.026022305,8.85784432512,0.066914498,269.0,21.6942149666,0.0,7.26487617536,1.29868597636,0.011152416,0.082270534195,0.130111524,1.8532987621688992,2.76365926452,0.26394052,0.304832714,20.7222543853,0.011152416,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,6.661348821279233,0.008561696134811201
2688,0.0,0.138461538,496.0,9.2690927585,0.076530612,4.110608533705476,0.020408163,1895.57,0.020408163,0.0,0.09693877599999999,0.0,16.9050933799,22.4979014494,1,4.110608533705476,0.0,0.979487179,19.3123318998,0.0,0.0492686042798,-117,0.0,25.9464429085,0.051282050999999995,195.0,15.3747166059,0.0,6.99971156888,0.262478993495,0.025510203999999998,0.105591840567,0.173469388,4.110608533705476,8.85847365909,0.194871795,0.19897959199999998,21.1813293507,0.025510203999999998,0.0,0.6410842548783214,0.011153490242239912,-0.7930860542875978,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,-0.7834313190617669,0.008561696134811201
2889,0.0,0.158914729,653.0,2.23537859734,0.166666667,3.4673348840590412,0.019379845,3668.02,0.0,0.0,0.019379845,0.0,11.7403312656,6.28760682479,0,24.687424374500374,0.0,0.968992248,5.57615061345,0.0,0.119212798614,103,0.0,6.19595810222,0.08914728699999999,258.0,4.43922235172,0.0,10.1835520431,0.0777878532465,0.007751938000000001,0.173826140622,0.205426357,24.687424374500374,1.82958838578,0.37984496100000004,0.23643410899999998,4.71410260736,0.011627907,3.4673348840590412,0.6410842548783214,0.011153490242239912,-0.7930860542875978,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,-0.7834313190617669,0.008561696134811201
3039,1.0,0.112727273,466.0,10.5784939238,0.11956521699999999,0.4255856612351848,0.112318841,188.102,0.014492753999999998,0.0,0.047101449000000004,0.0,22.5905372949,28.3391636311,0,2.801048484660145,0.0,0.96,22.6156219422,0.0,0.126497991225,296,0.0,7.42011099792,0.050909091,275.0,18.0044947462,0.0,37.6499515093,2.48507831642,0.0,0.199567990207,0.213768116,2.801048484660145,4.03630472655,0.349090909,0.17391304300000002,23.5428966261,0.014492753999999998,0.3821585529458802,0.6410842548783214,0.011153490242239912,-6.870206045974074,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,-6.880156376827242,0.008561696134811201
3106,0.0,0.14354067,936.0,5.33102356299,0.054892601,11.621579725805708,0.038186158,2226.62,0.007159905,0.0,0.181384248,0.0,4.52086003388,3.98030613099,1,11.621579725805708,0.0,0.976076555,7.87323011586,0.0,0.00996050032916,-19,0.0,8.04472871071,0.043062200999999994,418.0,6.26794746652,0.0,0.716512777542,0.0520141028258,0.011933174,0.101082765059,0.12887828199999998,11.621579725805708,7.13150307488,0.251196172,0.24105011899999998,13.6434077819,0.009546539,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,-1.0493670158968553,-0.10198017826501271,-0.5857543741846176,0.011469520225011633,0.011153490242239912,6.661348821279233,0.008561696134811201
3227,0.0,0.161538462,571.0,13.6399288344,0.076923077,0.727531070564767,0.11153846199999999,117.042,0.019230768999999998,0.0,0.10384615400000001,0.023076923,25.8577428511,16.7138999314,0,0.727531070564767,0.0,0.969230769,32.940312377,0.0,0.118271097883,-156,0.0,18.9831063525,0.019230768999999998,260.0,26.224071248,0.0,28.2120974241,1.8120453479,0.019230768999999998,0.114734706085,0.115384615,0.727531070564767,11.7963878575,0.17692307699999998,0.134615385,27.0283299234,0.038461537999999997,0.0,-0.9509750562254633,0.011153490242239912,-6.870206045974074,-0.4192091694876517,-6.346801640001223,0.4423957206201615,-0.961433214711205,0.011153490242239912,-6.880156376827242,-3.7225932411273637
3247,0.0,0.106060606,402.0,12.250968103,0.053030303,2.188425096529033,0.090909091,749.284,0.015151515,0.0,0.053030303,0.0,39.1172640852,19.6813546748,0,7.749835662937676,0.0,0.946969697,37.2461486248,0.0,0.0451331500494,174,0.0,41.1194865764,0.03030303,132.0,29.651985205,0.0,13.5366591513,0.538139142657,0.03030303,0.0987365445089,0.196969697,7.749835662937676,17.0573000935,0.22727272699999998,0.22727272699999998,16.7906754503,0.022727273,1.6664154404762361,-0.9509750562254633,0.011153490242239912,-6.870206045974074,-0.4192091694876517,-6.346801640001223,0.4423957206201615,-0.961433214711205,0.011153490242239912,-6.880156376827242,-3.7225932411273637
4059,0.0,0.062893082,476.0,10.672921659,0.06329113900000001,1.6910672464534258,0.018987342,1401.51,0.0,0.0,0.164556962,0.0,39.7967932683,31.8702725969,0,1.6910672464534258,0.0,0.937106918,16.5581328677,0.0,0.0281264622282,-121,0.0,25.5330493774,0.0,159.0,13.182074629,0.0,4.5129876961,0.339060507864,0.03164557,0.103083611026,0.158227848,1.6910672464534258,27.8328354479,0.018867925,0.17721519,41.4439897269,0.0,0.0,0.6410842548783214,0.011153490242239912,-6.870206045974074,0.2991806282599017,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,-6.880156376827242,0.8189486631456284
4227,0.0,0.037735849,370.0,5.8003535601,0.06962025299999999,1.5134548573824003,0.088607595,1895.02,0.0,0.0,0.06962025299999999,0.0,31.9480487339,17.6257738395,1,7.567274286912002,0.0,0.955974843,12.5002485157,0.0,0.095462352783,-91,0.0,28.3383421673,0.018867925,159.0,9.95155734836,0.0,15.008861883,0.114965261991,0.0,0.124207859064,0.19620253199999999,7.567274286912002,25.5851747806,0.132075472,0.28481012699999997,9.31924002634,0.018987342,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.2991806282599017,5.066679109740483,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
4231,0.0,0.117913832,860.0,3.76314830783,0.156108597,2.908428477305715,0.081447964,5510.29,0.020361991,0.0,0.047511312,0.0,14.1883972923,10.8275870078,1,112.74437450261566,0.0,0.9750566890000001,7.9466076475,0.0,0.187783908766,488,0.0,11.1978867057,0.088435374,441.0,6.32636396226,0.0,28.3106070534,0.0599436648313,0.020361991,0.214270093663,0.14932126699999998,112.74437450261566,4.14530007132,0.281179138,0.199095023,11.8135521867,0.022624434,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.2991806282599017,1.2158902083077192,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
4530,0.0,0.15037594,665.0,8.1705909961,0.120300752,57.160631512457535,0.07518797,9662.11,0.015037594,0.0,0.112781955,0.0,13.2647786213,4.92658211079,1,171.4818945373726,0.0,0.954887218,13.2880425645,0.0,0.124351332398,16,0.0,16.4351562904,0.037593985,133.0,10.5787270919,0.0,19.6847792643,0.00538319611272,0.015037594,0.168822975505,0.17293233100000002,171.4818945373726,13.6674990987,0.195488722,0.135338346,21.1692893451,0.022556391000000002,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.2991806282599017,1.2158902083077192,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
4861,0.0,0.093023256,145.0,6.07182055958,0.13636363599999998,0.6849412747368656,0.090909091,284.866,0.0,0.0,0.25,0.0,36.0405616253,13.2278593493,1,0.8461039276161281,0.0,1.0,4.0376365162,0.0,0.0,-70,0.0,21.656314342,0.0,43.0,3.21439780116,0.0,0.0,0.508126058079,0.113636364,0.152481833325,0.045454545,0.8461039276161281,3.56624094713,0.046511628,0.113636364,31.0759343436,0.0,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.2991806282599017,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
4878,0.0,0.2,269.0,6.15538803649,0.120300752,0.403660769959867,0.060150376,622.825,0.0,0.0,0.045112782000000004,0.0,22.0995322175,11.2943665926,0,2.3507303662368724,0.0,0.977777778,19.0516140553,0.0,0.0526986007489,-37,0.0,27.7704537656,0.0,135.0,15.1671568459,0.0,7.88817715717,0.431166876784,0.007518797,0.148759684855,0.135338346,2.3507303662368724,15.0460134452,0.051851852000000004,0.32330827100000004,4.5170177528,0.0,0.0,0.6410842548783214,0.011153490242239912,-6.870206045974074,0.2991806282599017,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,-6.880156376827242,0.8189486631456284
5024,0.0,0.244186047,889.0,4.56867720243,0.13888888900000002,4.567643915260572,0.037037037,7899.52,0.002314815,0.0,0.043981480999999996,0.0,13.3095749245,13.0790788326,1,36.86741160174604,0.0,0.969767442,11.3556762595,0.0,0.0511222498516,-48,0.0,10.1047113805,0.048837209000000006,430.0,9.04035334848,0.0,7.48706560035,0.0314115376097,0.00462963,0.197930642217,0.26388888899999996,36.86741160174604,9.89977089327,0.155813953,0.24537037,6.36198704083,0.00462963,0.0,0.6410842548783214,0.011153490242239912,1.1704862642172478,0.2991806282599017,1.2158902083077192,0.4423957206201615,0.7798736495440927,0.011153490242239912,1.2469128859688756,0.8189486631456284
5136,0.0,0.08913649,563.0,7.90656436368,0.094444444,25.599496340618366,0.125,5998.55,0.011111111000000002,0.0,0.091666667,0.0,12.0867621653,2.19760822091,1,100.8465007357693,0.0,0.913649025,13.8605432644,0.0,0.0790029325513,20,0.0,18.542795218,0.04178273,359.0,11.0344999143,0.0,14.9733388071,0.0132225235525,0.022222222000000003,0.157791086624,0.194444444,100.8465007357693,17.8188880939,0.08356546,0.18611111100000002,25.9279986836,0.016666667,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.2991806282599017,1.2158902083077192,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
5175,0.0,0.126984127,383.0,15.394938558,0.04,1.427112795322458,0.07200000000000001,1044.9,0.0,0.0,0.2,0.0,55.9523521232,30.2347710088,0,13.823406291946945,0.0,0.976190476,23.1842698416,0.0,0.0214518244037,204,0.0,50.9681731846,0.031746032,126.0,18.4572003204,0.0,3.99643825866,0.365931559204,0.016,0.0803120630926,0.11199999999999999,13.823406291946945,22.3007421529,0.08730158699999999,0.24,36.1540212651,0.0,0.0,0.6410842548783214,0.011153490242239912,-6.870206045974074,0.2991806282599017,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,-6.880156376827242,0.8189486631456284
5189,0.0,0.12295082,327.0,4.86137594492,0.165289256,1.2903912430252664,0.008264463,3429.52,0.0,0.0,0.016528926,0.0,28.7371853325,17.7923670883,1,2.0431194681233382,0.0,0.918032787,15.7840472281,0.0,0.0351053324556,-183,0.0,31.1315590933,0.024590163999999998,122.0,12.5658182701,0.0,4.68767556954,0.0951798893145,0.0,0.202307823612,0.231404959,2.0431194681233382,25.0689050127,0.18032786899999997,0.23966942100000002,2.05700401417,0.016528926,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.2991806282599017,5.066679109740483,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
5215,0.0,0.10344827599999999,331.0,13.7247868432,0.034246575,11.147695352690326,0.11643835599999999,1576.61,0.0,0.0,0.11643835599999999,0.0,28.3486748174,10.4705899896,1,22.478139809523118,0.0,0.972413793,21.4698070272,0.0,0.0462624744197,-104,0.0,61.0938961345,0.013793103000000001,145.0,17.0923014548,0.0,11.8070112054,0.0559774639964,0.006849315,0.109144784138,0.171232877,22.478139809523118,27.0032470404,0.303448276,0.212328767,50.086838368,0.006849315,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.2991806282599017,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
5223,0.0,0.068571429,371.0,9.4868972849,0.102272727,9.130392858107815,0.153409091,1775.1,0.011363636000000002,0.0,0.045454545,0.0,65.8774234511,36.9551244239,1,111.20350275900545,0.0,0.931428571,21.4792906413,0.0,0.0692645149097,167,0.0,87.9526793722,0.022857142999999996,175.0,17.099851443,0.0,22.3766373335,0.0437142706245,0.011363636000000002,0.16600944745,0.170454545,111.20350275900545,42.5692621635,0.10285714300000001,0.25,26.6446063337,0.011363636000000002,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.2991806282599017,5.066679109740483,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
5229,0.0,0.17366946800000002,655.0,10.5307976328,0.098314607,23.69946667965296,0.137640449,7370.77,0.011235955,0.0,0.09550561800000001,0.0,16.0956666049,8.92481666474,1,124.42220006817803,0.0,0.885154062,19.5227906049,0.0,0.0516316774714,-65,0.0,13.8969559298,0.028011203999999998,357.0,15.5422646246,0.0,10.1192982113,0.0121187088975,0.002808989,0.158950198407,0.157303371,124.42220006817803,14.9358392947,0.12324929999999999,0.20224719100000002,17.741083288,0.028089887999999997,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.2991806282599017,1.2158902083077192,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
5252,0.0,0.246153846,429.0,3.48722142837,0.091370558,1.633456825627762,0.157360406,6213.8,0.0,0.0,0.010152284000000001,0.0,12.9977204545,9.64349827136,1,4.603378326769147,0.0,0.994871795,9.145622508,0.0,0.0886314061179,-279,0.0,16.9025305094,0.11282051300000001,195.0,7.28091019636,0.0,18.3253230539,0.0689159592685,0.0,0.210224364639,0.243654822,4.603378326769147,12.3762011855,0.153846154,0.279187817,5.6849645019,0.010152284000000001,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.2991806282599017,5.066679109740483,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
5312,0.0,0.2109375,701.0,5.60509578088,0.08051948099999999,9.672903714431525,0.05974026,1903.88,0.007792208,0.0,0.109090909,0.0,14.0386218769,7.30613648294,1,109.42472326950663,0.0,0.9375,14.9664376738,0.0,0.0531914893617,52,0.0,14.026165485,0.041666667000000004,384.0,11.9149121415,0.0,8.30563658231,0.0169549897419,0.025974026,0.167822399419,0.187012987,109.42472326950663,13.6280236885,0.072916667,0.24415584399999998,6.67657464667,0.0,0.0,0.6410842548783214,0.011153490242239912,-0.7930860542875978,0.2991806282599017,1.2158902083077192,0.4423957206201615,0.7798736495440927,0.011153490242239912,-0.7834313190617669,0.8189486631456284
5324,0.0,0.17366946800000002,655.0,9.52894738073,0.098314607,15.203705914714456,0.137640449,7370.77,0.011235955,0.0,0.09550561800000001,0.0,14.6327749934,8.16699478282,1,45.611117744143364,0.0,0.885154062,17.7650014051,0.0,0.0513213862226,-119,0.0,12.6235934256,0.028011203999999998,357.0,14.142873244,0.0,9.17422184826,0.0168664672147,0.002808989,0.160186288699,0.157303371,45.611117744143364,13.5836706857,0.12324929999999999,0.20224719100000002,15.7879221907,0.028089887999999997,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.2991806282599017,1.2158902083077192,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
