,TOTAL_HH17,W_M_INC17,P_NLI1,P_NLI2,P_NLI3,P_NLI4,P_NLI5,P_NLI6,P_NLI7,P_NLI8,P_NLI9,P_NLI10,HH_NLI1,HH_NLI2,HH_NLI3,HH_NLI4,HH_NLI5,HH_NLI6,HH_NLI7,HH_NLI8,HH_NLI9,HH_NLI10,NLI17V2,AREA_KM2,POP_KM2,T_N_POP,D_POP_CHAN,AGE0_4,AGE5_9,AGE10_14,AGE15_19,AGE20_24,AGE25_29,AGE30_34,AGE35_39,AGE40_44,AGE45_49,AGE50_54,AGE55_59,AGE60_64,AGE65_69,AGE70_74,AGE75_79,AGE80OVER,population,pd,atoll_area,no_income,r_1___r_4800,r_4801___r_9600,r_9601___r_19_600,r_19_601___r_38_200,r_38_201___r_76_400,r_76_401___r_153_800,r_153_801___r_307_600,r_307_601___r_614_400,r_614_001___r_1_228_800,r_1_228_801___r_2_457_600,r_2_457_601_or_more,internet_access_from_home,internet_access_from_cell_phone,internet_access_from_work,internet_access_from_elsewhere,internet_access_no_access_to_in,internet_access_grand_total,formal_residential,traditional_residential,parks_and_recreation,collective_living_quarters,industrial,small_holdings,vacant,commercial,cellphone_perc,computer_perc,dvd_perc,land_line_perc,radio_perc,sat_tv_perc,tv_perc,D_NW_RESD_KM2,D_LEARNERS_KM2,D_FORMAL_KM2,D_DOMESTIC_KM2,D_TOT_WORK_KM2,D_MIGR_OUT_KM2,D_MIGR_IN_KM2,target_label
83549,294.484486884,962620.132409,0.144076810095,0.147112409489,0.174800857578,0.0426209224699,0.0292092554311,0.0319623181261,0.0365892853111,0.0459601591378,0.0387344775473,0.308933504815,42.4283854928,43.3223224226,51.4761408509,12.5512004841,8.60167259792,9.41240685301,10.7749769103,13.5345538808,11.4067027452,90.9761246468,9.0,1.2841204226,443.883603101,570,1023,30.0212788638,29.1204901525,35.4542865609,30.0966722526,13.4361504748,18.6639569186,25.9169003857,41.8488196626,62.3510365366,78.8804875342,50.311231352,51.0187388826,46.396890802,29.0976185877,18.6370784443,8.74836258886,0.0,743.0,577.842,1.285819475,0.056886228,0.0,0.011976048000000001,0.020958084,0.176646707,0.170658683,0.04491018,0.065868263,0.10479041900000001,0.110778443,0.113772455,0.122754491,0.441441441,0.075075075,0.105105105,0.018018018,0.36036036,333.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9579579579999999,0.621621622,0.720720721,0.570570571,0.87987988,0.606606607,0.897897898,2.3051152783678153,0.0,10.101066950151099,0.7252048066775149,10.826271756828614,1.9943132183631656,10.826271756828614,0
83552,213.3510058,1346523.90591,0.00587249352659,0.0110443372032,0.0372976949933,0.0610379771871,0.0687763057112,0.0724222756192,0.0777596474559,0.0976746536914,0.0899323279727,0.478182286639,1.25290240045,2.3563204507,7.95750074085,13.0225138249,14.6734939987,15.4513653457,16.5900989954,20.8389856063,19.1871526269,102.02067181,10.0,0.0650300420683,5889.58561026,383,459,15.2783407353,13.8519063757,12.8194361907,8.69456395503,14.4191472621,57.5057071498,69.4724987276,59.8236002364,40.8706566302,23.9477342232,16.0359478812,17.3598264334,16.1825692744,9.30388214502,1.79523590513,1.65540550595,3.98354136907,952.0,6221.65,0.153013995,0.061181435,0.002109705,0.002109705,0.006329114,0.021097046,0.023206751,0.06962025299999999,0.132911392,0.22995780600000001,0.22995780600000001,0.14978903,0.071729958,0.489451477,0.16244725699999998,0.240506329,0.029535865,0.07805907200000001,474.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9810126579999999,0.8860759490000001,0.879746835,0.46835443,0.691983122,0.845991561,0.955696203,16.531203690733832,0.0,106.00421335707674,16.36077891041699,122.36499226749372,44.1400181020625,122.36499226749372,1
83593,396.652574166,630141.224495,0.0367164685908,0.00792916381479,0.02787741941,0.072671664494,0.127292587776,0.140080286664,0.161792184176,0.203228744939,0.0901213554086,0.132290124726,14.5636817808,3.14512323812,11.0576501701,28.8254027905,50.4909326138,55.5632062952,64.1752863335,80.6112048247,35.7468676102,52.4732185093,8.0,1.35215391798,477.756260887,646,6902,33.0205509059,14.6986083898,3.36760659158,10.8716291214,53.2298200256,234.322351802,142.802364716,49.1507720426,33.0116483059,10.90999044,6.74678139089,6.2772033841,3.50098101169,5.53593561508,14.948524505,12.4624694109,11.1427623419,340.0,251.153,1.3537578190000001,0.043010753,0.0,0.0,0.021505376,0.010752688,0.016129031999999998,0.08064516099999999,0.204301075,0.435483871,0.166666667,0.016129031999999998,0.005376344,0.295698925,0.177419355,0.408602151,0.032258065,0.086021505,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.97311828,0.844086022,0.827956989,0.23655914,0.580645161,0.827956989,0.97311828,0.94242466685884,0.0,60.061133768769025,0.6719897624558684,60.73312353122489,4.171253525488257,60.73312353122489,1
83594,522.860211401,1229307.89414,0.00715563198836,0.012032104481,0.0323431731683,0.0480394192314,0.085807370319,0.0853704041155,0.08226092467,0.103328752024,0.100316528193,0.443345691809,3.74139525414,6.29110869254,16.9109583602,25.1179008949,44.8652597847,44.6367875432,43.010964463,54.0264931272,52.4515211381,231.807822143,10.0,0.385134540431,3513.05805625,1353,-276,115.294946284,72.9581111062,50.6354728562,50.2059260612,56.5917784983,115.342017084,185.491847666,152.855136812,137.03004112,88.6653065511,71.9159886366,51.4701992649,49.9532364612,58.5665921665,54.0950029155,21.1662677871,20.7621287281,624.0,1618.29,0.38559281799999995,0.05,0.0,0.0,0.004545455,0.018181818,0.036363636,0.040909091,0.154545455,0.3,0.25,0.109090909,0.036363636,0.366515837,0.171945701,0.339366516,0.022624434,0.095022624,221.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995475113,0.9004524890000001,0.904977376,0.402714932,0.814479638,0.936651584,0.954751131,13.666643965607992,0.0,7.164198626181873,6.358585929261823,13.522784555443696,21.46382399651276,13.522784555443696,1
83595,567.934367559,1099812.39406,0.0878404074703,0.0725946986195,0.0146164374978,0.0208145846719,0.0276723016905,0.0465107363163,0.0826937830234,0.103872469636,0.110180085461,0.433204495614,49.8875862627,41.2290242486,8.30117718629,11.8213179816,15.7160511595,26.4150456145,46.9646413624,58.9927453493,62.5750571536,246.03172124,10.0,0.406043879069,4171.96290185,1694,-630,222.474536845,127.878469907,118.545001111,83.8691599952,56.4186966665,104.928296485,250.117851513,238.795235492,166.656984852,117.455164558,66.8169880931,49.3475297705,51.7074874227,18.0134121344,20.9751851549,0.0,0.0,911.0,2240.91,0.40653076299999996,0.046099290999999994,0.003546099,0.0,0.024822695,0.131205674,0.007092199,0.028368794,0.046099290999999994,0.226950355,0.31560283699999997,0.13475177300000002,0.035460992999999996,0.385159011,0.197879859,0.268551237,0.014134276000000001,0.134275618,283.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985865724,0.851590106,0.918727915,0.275618375,0.876325088,0.90459364,0.950530035,15.747001882244241,0.0,0.0,6.440714807988979,6.440714807988979,23.634148405586675,6.440714807988979,1
83597,180.296624619,518619.165934,0.0668872630529,0.0127416569018,0.0656734322657,0.125618511668,0.146349389353,0.141030127141,0.126765010282,0.159230769231,0.0675774641926,0.0881263759128,12.0595477584,2.29727773145,11.8406981647,22.6485936434,26.3863009154,25.427255893,22.8553034737,28.7087702278,12.1839886942,15.888888117,7.0,0.0206545860144,10699.8029322,221,-123,17.813246719,13.8351560672,3.12810399629,2.85851295123,12.3018151183,52.9084894891,73.1303326079,21.7210263949,7.45714655662,4.19934025235,2.31189983987,6.60308153594,1.82339225682,0.908456214415,0.0,0.0,0.0,324.0,15665.9,0.020681803000000002,0.025806452,0.038709677000000005,0.006451613,0.038709677000000005,0.006451613,0.025806452,0.077419355,0.18064516100000003,0.419354839,0.129032258,0.012903226,0.038709677000000005,0.363057325,0.20382165600000002,0.375796178,0.0063694269999999996,0.044585987,157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968152866,0.751592357,0.898089172,0.388535032,0.6624203820000001,0.8407643309999999,0.98089172,29.520593190770438,0.0,0.0,15.02866562439222,15.02866562439222,81.04744676011519,15.02866562439222,1
83599,187.808983978,769076.23059,0.172911290323,0.116738906012,0.0932235116753,0.0338265520677,0.0722938881664,0.0614906545587,0.0384256437419,0.0482668269231,0.0679869111023,0.29483581543,32.4742937538,21.9246153289,17.5082130106,6.35293037532,13.5774416844,11.5484973568,7.21668110987,9.06494372428,12.7685526979,55.3728149362,8.0,0.543908590205,694.969718822,378,649,12.5108198526,22.4240431936,26.5667843483,25.7927558156,12.7402458866,11.7300340016,34.4821868342,25.2895101435,44.8052796142,32.6640275008,23.3714955345,31.3815348257,32.4717778681,19.3951020798,8.64115540638,7.94955470969,5.78369238474,348.0,638.988,0.544611537,0.162337662,0.006493506,0.0,0.064935065,0.14285714300000002,0.103896104,0.025974026,0.103896104,0.116883117,0.175324675,0.07792207799999999,0.019480518999999998,0.487179487,0.083333333,0.057692308,0.006410256,0.35897435899999997,156.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.641025641,0.794871795,0.570512821,0.9294871790000001,0.634615385,0.9294871790000001,3.1385898071015625,17.730994364794544,15.73370994209355,0.8967399448861608,16.63044988697971,3.4035356999088378,16.63044988697971,0
83612,144.237299696,703545.566935,0.158175332708,0.0598136136689,0.0731041541817,0.0543410240929,0.0715077300723,0.0792225398358,0.0924601723989,0.11614012685,0.0764112870904,0.218824019101,22.8147828684,8.62735412068,10.5443457958,7.8380025779,10.3140818931,11.426845221,13.3362055963,16.7517382832,11.0213577162,31.5625856239,8.0,0.990990334207,356.209326989,353,1208,36.8931302587,19.5590276488,15.9752035575,7.58590516708,17.8526588709,45.8024586118,48.4945314653,53.0888046141,29.6798974188,24.2778828727,12.2497940568,10.7588645428,15.8538953078,6.72418360064,4.88736074437,3.31640126202,0.0,325.0,327.513,0.992326218,0.010204082,0.0,0.010204082,0.030612245,0.051020407999999996,0.071428571,0.06122449,0.163265306,0.30612244899999996,0.204081633,0.06122449,0.030612245,0.346938776,0.14285714300000002,0.30612244899999996,0.051020407999999996,0.163265306,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7040816329999999,0.8367346940000001,0.204081633,0.93877551,0.734693878,0.989795918,1.801280960636226,0.0,14.891335146626192,0.40277089803046046,15.294106044656651,1.7789047996345337,15.294106044656651,0
83619,252.415274475,953497.544892,0.0497612903226,0.0102387096774,0.0094484496124,0.0557739170976,0.152474382315,0.121924730767,0.0580654172099,0.0729365384615,0.10028403524,0.369092529297,12.560509755,2.5844067135,2.38493300228,14.0781885928,38.4868630624,30.7756643818,14.6565982226,18.410296375,25.3132222807,93.1645920893,9.0,0.0374726023871,12996.1617015,487,-186,26.8055212064,15.4632089919,12.6791059618,12.0301364839,35.4309929816,105.079470293,85.7523174152,68.1321190999,25.2117544805,22.0314789408,23.1701679513,15.0773613101,3.99886256791,22.6205912918,4.17869951661,3.7729134088,5.56529809846,585.0,681.7180000000001,0.858126002,0.035911602,0.0,0.033149171,0.06906077299999999,0.096685083,0.055248619000000006,0.063535912,0.284530387,0.160220994,0.162983425,0.035911602,0.0027624309999999997,0.44903581299999995,0.046831955999999994,0.201101928,0.019283747,0.280991736,363.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980716253,0.644628099,0.669421488,0.256198347,0.548209366,0.539944904,0.713498623,52.67698577536165,0.0,0.0,27.522245377014794,27.522245377014794,82.56673613104438,27.522245377014794,1
83638,66.108762361,998000.611628,0.286258806081,0.0470745272525,0.0362009563694,0.0871178783615,0.0362602573876,0.0336156582899,0.0274819418843,0.0345203359859,0.0486240998943,0.362845538494,18.924215385,3.11203873539,2.39320042186,5.759255118,2.39712073878,2.2222895655,1.81679716525,2.28209668831,3.21447906493,23.9872694781,9.0,0.688628739603,351.42303259,242,725,19.1574746952,12.1748539099,10.0661874396,13.3789704806,15.0912632693,38.3566364386,20.3254432159,20.2469347172,17.9722924663,9.85990388714,20.2712571957,12.1478160311,15.7890466093,6.20365365716,6.39466487137,1.8471641881,2.71643692759,547.0,766.13,0.713978517,0.14516129,0.02016129,0.052419355,0.153225806,0.112903226,0.04435483900000001,0.10483871,0.10080645199999999,0.125,0.08064516099999999,0.036290323,0.024193548,0.321428571,0.158730159,0.067460317,0.051587302,0.40079365100000003,252.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.880952381,0.591269841,0.662698413,0.5277777779999999,0.7222222220000001,0.5436507939999999,0.8531746029999999,1.2707202665844584,0.0,13.527541065791512,0.3217013333125211,13.849242399104032,2.1875690665251435,13.849242399104032,0
83652,63.1038186178,1293057.90692,0.0991205432937,0.0428023004649,0.0292328749956,0.0352367252948,0.0276723016905,0.040435974771,0.0647168736705,0.0812914979757,0.0886964656832,0.49079444216,6.2548847853,2.70098860496,1.8447060414,2.22357192168,1.74622790661,2.55166441758,4.08388185761,5.12980394342,5.59708568251,30.9710034567,10.0,0.0324288457313,4347.98084299,141,59,10.8827812456,7.41261385733,2.66218509329,5.69130225598,5.61129135313,17.6024565346,23.631432065,18.6181824274,12.6804112003,5.79701358228,5.82168415057,8.12677984124,4.65188083854,4.52593425917,3.83880203634,0.0,3.44524925941,464.0,4598.8,0.10089586199999999,0.05286343599999999,0.026431717999999996,0.013215858999999998,0.026431717999999996,0.057268722,0.035242291,0.079295154,0.10132158599999999,0.264317181,0.185022026,0.10132158599999999,0.057268722,0.486842105,0.078947368,0.19736842100000002,0.013157895,0.22368421100000002,228.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9692982459999999,0.763157895,0.7894736840000001,0.557017544,0.754385965,0.75877193,0.903508772,12.303185764188171,0.0,42.035884694309594,9.910899643373806,51.9467843376834,31.78322989081945,51.9467843376834,1
83681,417.687180377,364048.046428,0.349520934168,0.0713511925002,0.0884792208608,0.115751252375,0.0650858576849,0.0618360672459,0.0537596390949,0.0675280084589,0.037872799171,0.088815028441,145.990413475,29.8024784119,36.9566362833,48.3478142294,27.1855283788,25.8281325736,22.4547120716,28.2055834497,15.8189826987,37.0968988046,6.0,0.0245794318271,25305.7110667,622,-261,41.4687483596,26.9938085289,24.9237114933,24.7175238275,38.6579603847,89.321377366,52.7915186802,52.6105210119,50.9527965338,26.0564334302,53.7047012925,37.8357059663,41.297503255,19.4203491142,18.916179452,9.54727252798,12.7838887757,547.0,766.13,0.713978517,0.14516129,0.02016129,0.052419355,0.153225806,0.112903226,0.04435483900000001,0.10483871,0.10080645199999999,0.125,0.08064516099999999,0.036290323,0.024193548,0.321428571,0.158730159,0.067460317,0.051587302,0.40079365100000003,252.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.880952381,0.591269841,0.662698413,0.5277777779999999,0.7222222220000001,0.5436507939999999,0.8531746029999999,92.83102627254532,0.0,24.334346692803145,18.926714094402442,43.261060787205594,160.8770698024208,43.261060787205594,1
83684,404.164933525,801995.668929,0.246382219957,0.149859039412,0.145331231678,0.0431256414104,0.0395717078372,0.0379772983385,0.0338142352948,0.0424743916713,0.0286615665734,0.232802667827,99.5790535508,60.5677687021,58.7377875901,17.4298719938,15.9934966675,15.3490922584,13.6665281601,17.1666596863,11.5840001488,94.0906747667,9.0,1.07568258116,539.192518459,580,55,13.0901207249,28.0840616657,27.8465829066,25.038403443,31.5140770404,27.2417177706,39.5863979996,43.3794954569,54.8564051156,75.9663192099,67.8164056901,52.8974995891,41.3134426669,24.2489284374,15.9918255813,7.93040639939,3.19791030262,781.0,725.18,1.076973448,0.059183673,0.032653061000000004,0.044897959,0.079591837,0.259183673,0.208163265,0.051020407999999996,0.040816327,0.048979592,0.026530612000000002,0.044897959,0.104081633,0.383673469,0.040816327,0.034693878,0.040816327,0.497959184,490.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953061224,0.387755102,0.630612245,0.39795918399999997,0.781632653,0.510204082,0.857142857,1.9264314268700833,0.0,3.080229928524892,0.9065559655859214,3.9867858941108136,3.4201884156196125,3.9867858941108136,0
83695,259.927633831,742578.139208,0.0765289096723,0.0537958122014,0.0812124262656,0.0847273138939,0.115302053924,0.100771014364,0.0692727803916,0.0870142169668,0.0761129081625,0.255262564159,19.8919784108,13.9830181755,21.1093537969,22.0229702213,29.9701900522,26.1931713223,18.0059098961,22.6173995258,19.7838481227,66.3497943074,8.0,0.414608814906,1900.58670166,788,-4,48.2701551538,65.1857404192,55.065649078,52.5670371156,33.7946198424,40.1567908053,58.237453236,73.5031030793,60.1271166866,57.5781741015,32.7107742659,46.8413551625,68.3599621007,44.7877700684,25.6423218287,15.5525935612,9.61938349484,498.0,1199.7,0.41510521200000006,0.051282050999999995,0.0,0.0,0.051282050999999995,0.076923077,0.064102564,0.083333333,0.205128205,0.192307692,0.192307692,0.076923077,0.006410256,0.541935484,0.09677419400000001,0.116129032,0.032258065,0.21290322600000003,155.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993548387,0.774193548,0.8580645159999999,0.7354838709999999,0.870967742,0.658064516,0.974193548,7.911254759452192,18.789230053698958,7.724164275275958,1.7907232056868136,9.514887480962772,9.621796329063477,9.514887480962772,0
83699,217.858421413,634500.666642,0.0497612903226,0.0198921128188,0.0681403953083,0.114999439522,0.141958907672,0.128719790471,0.0990527705346,0.124421153846,0.0796372286973,0.173416910807,10.8409161571,4.33366429727,14.8449589563,25.0535963576,30.926943531,28.0426903566,21.5794802252,27.1061961673,17.3496409297,37.7803344348,8.0,0.0606019274343,6253.92650111,379,-170,27.713985833,18.3574631968,10.1049528134,4.15503966485,11.8040433222,38.6309891428,43.0507915252,45.1967287987,43.3431638778,26.3607631061,18.5934650098,12.5850304276,22.8273027694,28.8639035127,15.5769059587,9.9859642901,1.84950675092,335.0,5520.72,0.060680526,0.00591716,0.00591716,0.00591716,0.017751479,0.017751479,0.041420118,0.118343195,0.284023669,0.289940828,0.18934911199999999,0.00591716,0.017751479,0.458823529,0.082352941,0.229411765,0.023529412000000003,0.20588235300000002,170.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.805882353,0.952941176,0.558823529,0.864705882,0.794117647,0.976470588,25.06000491897955,0.0,0.0,8.597227964905395,8.597227964905395,39.69358443371214,8.597227964905395,1
83710,84.138424824,358881.693747,0.124053123357,0.0913621041758,0.158444136353,0.159600938034,0.13067326073,0.109883551429,0.0657191873584,0.0825505140021,0.0305131191044,0.0472000654563,10.4376343938,7.68706353396,13.3312400553,13.4285715266,10.9946423244,9.24542893134,5.52950890505,6.94567021655,2.56732577791,3.97133915908,6.0,0.0238937573954,8705.20264178,208,-1,14.3355964678,10.6887315054,10.9695605807,8.16870619073,20.6259181977,32.9770885577,32.1847284117,21.9546177572,14.1664570374,9.57511824287,7.43278116414,6.75837051559,6.06899291253,4.2309405588,4.36171154747,2.98074601644,0.519934335916,748.0,11316.5,0.066098369,0.075,0.010714286000000002,0.003571429,0.039285714,0.092857143,0.153571429,0.192857143,0.228571429,0.157142857,0.032142857000000004,0.003571429,0.010714286000000002,0.216312057,0.20212766,0.21985815600000003,0.127659574,0.230496454,282.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971631206,0.6312056739999999,0.8297872340000001,0.33687943299999995,0.79787234,0.5390070920000001,0.957446809,41.73742324347232,0.0,40.34617580202325,3.2462440300478472,43.592419832071094,44.056168979220786,43.592419832071094,1
83733,253.91774635,1274943.0274,0.0975895072669,0.0748208833895,0.0791246634367,0.0558457315711,0.04622186656,0.0475013708713,0.0487944682436,0.0612912087912,0.054001927903,0.434808371967,24.7797077526,18.9983500902,20.0911562205,14.1802223038,11.736552189,12.0614410402,12.3897814108,15.5629256073,13.7120478317,110.405561904,10.0,0.455932986964,1421.26149791,648,-22,40.9687294974,36.1795651711,42.6644274326,24.1301416085,25.6300626635,24.1687022165,46.1752678423,60.1845892995,121.228471105,44.5851815479,45.4739330481,49.0157741507,34.8408986613,28.4492986683,12.3775157884,4.5204018598,7.40703943872,906.0,1030.01,0.8796060090000001,0.063758389,0.0,0.013422818999999999,0.026845637999999998,0.187919463,0.110738255,0.05033557,0.080536913,0.09060402699999999,0.12080536900000001,0.16442953,0.09060402699999999,0.501672241,0.143812709,0.063545151,0.016722408,0.27090301,299.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9765886290000001,0.635451505,0.779264214,0.591973244,0.822742475,0.6755852840000001,0.862876254,7.364946161568069,0.0,3.5487859392374195,2.406368547839072,5.955154487076492,6.489903053262951,5.955154487076492,0
83737,252.415274474,526146.305337,0.0412918245324,0.0371882847137,0.0879180734494,0.121792155305,0.145731332587,0.136169834532,0.113609227965,0.142705662393,0.066071140613,0.107522463909,10.4226872229,9.38689109321,22.1918646409,30.7422003099,36.7848143144,34.3713461585,28.6767044596,36.0210889419,16.6773650926,27.1403122397,7.0,0.141383632812,3748.6658778,530,-187,55.5498740187,37.873953369,19.8513985461,6.63262453322,26.7715386496,58.4715215762,66.8760925199,82.6305344974,38.7001580295,21.2602006712,19.4928863297,20.5572509869,22.4736725711,29.7342053502,10.7854414443,9.80934311736,2.52930378963,422.0,2981.18,0.141554549,0.031914894,0.0,0.0,0.015957447,0.074468085,0.058510638,0.159574468,0.223404255,0.31382978699999997,0.106382979,0.010638298000000001,0.0053191490000000004,0.29787234,0.138297872,0.335106383,0.021276596000000002,0.212765957,188.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946808509999999,0.675531915,0.856382979,0.36702127700000003,0.9042553190000001,0.7446808509999999,0.95212766,17.478977960547432,0.0,2.4298130797173556,3.2136237505939222,5.643436830311278,20.30069637570307,5.643436830311278,1
83772,199.82875896,419301.18724,0.0222222222222,0.0160890052356,0.124065602861,0.204379418778,0.192783701777,0.158845280185,0.0872878820803,0.109643162393,0.040024797963,0.0446589265046,4.44063908799,3.21504594913,24.7918754493,40.8408856114,38.5237278738,31.7418552059,17.4426291483,21.9098570694,7.99810570456,8.92413785989,6.0,0.0235573116202,18295.8058606,431,-213,35.3182876636,25.4792883779,14.3163834311,28.9719410893,37.563685777,84.7424814637,70.7637535091,51.8195655079,25.6671094208,17.7775923435,10.5175869592,3.9918832602,8.81109773186,4.05211103393,4.80334558703,6.40388684399,0.0,630.0,6988.77,0.09014466199999999,0.064393939,0.003787879,0.003787879,0.022727273,0.041666667000000004,0.04924242400000001,0.178030303,0.310606061,0.21590909100000003,0.06818181799999999,0.007575758,0.034090908999999996,0.231060606,0.261363636,0.306818182,0.015151515,0.181818182,264.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977272727,0.685606061,0.8787878790000001,0.272727273,0.621212121,0.632575758,0.935606061,69.15684066907835,0.0,0.0,8.468184571723878,8.468184571723878,108.6750353371231,8.468184571723878,1
83777,450.741561558,604044.492738,0.043956043956,0.00530406766009,0.0374397776419,0.087878198454,0.18488746624,0.16844341778,0.131369722194,0.165014792899,0.0680863745235,0.10762013865,19.8128158927,2.39076373972,16.8756638387,39.6103563981,83.3364652455,75.9244491646,59.2137937234,74.3790254317,30.6893587736,48.5088693504,7.0,0.0334311055061,20190.7771155,675,-416,26.7297288428,19.1230721426,14.2028227873,8.25078018644,96.2231623147,270.211135811,147.411713503,50.5254878974,16.1686058289,3.60491371472,6.72501628293,8.04568141638,1.4811703814,3.35144799423,1.54778161331,1.39747928262,0.0,540.0,16131.7,0.033474377,0.075539568,0.003597122,0.014388488999999999,0.017985611999999998,0.010791367,0.021582734,0.071942446,0.327338129,0.345323741,0.082733813,0.010791367,0.017985611999999998,0.243727599,0.23655914,0.362007168,0.043010753,0.11469534099999999,279.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9856630820000001,0.691756272,0.76702509,0.161290323,0.602150538,0.501792115,0.910394265,50.40060750330181,0.0,0.3315829441006698,24.868720807550236,25.200303751650907,163.13880849752957,25.200303751650907,1
83784,351.578418012,398130.726175,0.133758608191,0.0731329736664,0.141863172374,0.153178297594,0.129966540524,0.109248137753,0.0652420418089,0.0819511668107,0.0383000154561,0.0733590458216,47.0266398633,25.7119751861,49.8760297173,53.8541835418,45.6934307118,38.4092874419,22.937693847,28.8122615815,13.4654588439,25.7914572768,6.0,0.0409337509014,13045.4695268,534,-320,44.1311672527,19.2083717192,18.4283522861,26.6907203547,59.0470031373,170.175660047,104.697399059,52.5323702574,17.6394349457,7.19588327205,2.76380536659,4.01460201422,2.78436565024,4.69086463737,0.0,0.0,0.0,549.0,13394.5,0.040987103,0.06614786,0.0,0.0,0.019455253,0.011673152,0.027237354,0.089494163,0.34630350200000004,0.342412451,0.073929961,0.023346304,0.0,0.5625,0.22265625,0.1171875,0.02734375,0.0703125,256.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98828125,0.8515625,0.91796875,0.265625,0.859375,0.78125,0.9765625,35.74780881229273,0.0,0.0,9.207768936499642,9.207768936499642,95.86912363296686,9.207768936499642,1
83818,183.301568371,717332.594917,0.0884329051516,0.071138999306,0.0846586330018,0.112945754923,0.09702697344,0.0924440697726,0.0809169135264,0.101640526482,0.0615498592737,0.209245365123,16.2098902099,13.0398901451,15.5180602054,20.7031340182,17.7851964058,16.9451429759,14.8321971571,18.6308679142,11.2821857379,38.3550036015,8.0,0.0343133866273,9996.09871581,343,23,14.6522680853,13.8065546097,12.0587924698,8.29286043337,16.5459664932,54.7090443831,36.2904427705,34.7388928966,10.9053857352,28.811158552,13.4412684962,17.1013696951,25.4838291421,19.304078565,18.314018991,12.6503432385,5.8937254433,359.0,10450.4,0.034352878999999996,0.033175355,0.0,0.0,0.042654028,0.113744076,0.075829384,0.165876777,0.161137441,0.25118483399999997,0.09478673,0.028436019,0.033175355,0.298578199,0.113744076,0.232227488,0.113744076,0.236966825,211.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9620853079999999,0.706161137,0.744075829,0.511848341,0.791469194,0.582938389,0.9478672990000001,35.51797227548134,0.0,61.026334182417955,13.238516939043047,74.26485112146099,66.8383660093149,74.26485112146099,1
83821,171.281793391,920137.165293,0.00886571349354,0.0131202873292,0.0434303137734,0.0795046852538,0.0904485861795,0.0954854596786,0.102978874513,0.129352771452,0.107285243945,0.329528064382,1.51853530686,2.24726634355,7.43882203062,13.6177050732,15.4921960505,16.3549207765,17.6384063079,22.1557746743,18.3760089873,56.44215784,9.0,0.0938815594568,2705.53665139,254,287,12.7369763019,13.5701532902,6.21842807608,6.37193905557,10.0292215206,42.2080254948,43.2304894896,27.7219422968,17.347103971,12.2938852336,12.8341742758,15.3187599093,13.0609451534,9.34334660085,5.78349383962,3.99976439797,1.93135109281,1062.0,2585.11,0.410814085,0.062283737,0.006920415,0.006920415,0.01384083,0.07439446400000001,0.034602076,0.084775087,0.14532872,0.259515571,0.223183391,0.060553632999999996,0.027681661,0.313148789,0.11937716300000001,0.264705882,0.017301038,0.283737024,578.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977508651,0.794117647,0.8235294120000001,0.474048443,0.8183391,0.738754325,0.975778547,7.9116337234456315,0.0,46.76129782812642,6.8488769546245765,53.610174782750995,19.720042265901796,53.610174782750995,1
